region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000139-TEMP000004,land,#766ac0,2440,TRT000139,0,37,55,111,26,73,24,71,3686,259,3741,333,3712,295,3710,293
TRT000139-TEMP000005,land,#1ce84f,3077,TRT000139,16,101,94,160,50,132,51,132,3702,323,3780,382,3736,354,3737,354
TRT000139-TEMP000006,land,#c9de84,2634,TRT000139,3,0,76,58,41,28,42,27,3689,222,3762,280,3727,250,3728,249
TRT000140-TEMP000001,land,#1144ab,1924,TRT000140,80,106,134,157,106,134,106,133,3628,217,3682,268,3654,245,3654,244
TRT000140-TEMP000002,land,#b70467,4674,TRT000140,0,0,82,88,39,46,41,53,3548,111,3630,199,3587,157,3589,164
TRT000140-TEMP000003,land,#c211dd,2858,TRT000140,56,42,128,112,90,83,95,83,3604,153,3676,223,3638,194,3643,194
TRT000140-TEMP000004,land,#701f1a,2617,TRT000140,14,88,68,163,39,116,39,123,3562,199,3616,274,3587,227,3587,234
TRT000140-TEMP000005,land,#c60688,1902,TRT000140,36,108,92,166,67,144,69,144,3584,219,3640,277,3615,255,3617,255
TRT000140-TEMP000006,land,#661910,1631,TRT000140,114,87,163,154,136,117,138,118,3662,198,3711,265,3684,228,3686,229
TRT000141-TEMP000001,land,#c515b7,1976,TRT000141,51,14,114,60,81,36,75,34,3637,94,3700,140,3667,116,3661,114
TRT000141-TEMP000002,land,#2f56c5,2840,TRT000141,50,45,124,113,88,76,87,74,3636,125,3710,193,3674,156,3673,154
TRT000141-TEMP000003,land,#f36756,4140,TRT000141,110,0,198,86,151,43,149,44,3696,80,3784,166,3737,123,3735,124
TRT000141-TEMP000004,land,#4b1546,1845,TRT000141,0,21,59,76,36,44,34,44,3586,101,3645,156,3622,124,3620,124
TRT000141-TEMP000005,land,#83d93d,3307,TRT000141,88,73,163,147,127,109,125,110,3674,153,3749,227,3713,189,3711,190
TRT000142-TEMP000001,land,#6eb5f5,2279,TRT000142,71,48,123,116,98,85,99,87,3656,313,3708,381,3683,350,3684,352
TRT000142-TEMP000002,land,#497566,2384,TRT000142,26,44,89,103,58,75,61,72,3611,309,3674,368,3643,340,3646,337
TRT000142-TEMP000003,land,#5c705c,3262,TRT000142,0,12,49,105,21,53,21,54,3585,277,3634,370,3606,318,3606,319
TRT000142-TEMP000004,land,#fcae00,2935,TRT000142,34,0,109,54,76,26,75,25,3619,265,3694,319,3661,291,3660,290
TRT000144-TEMP000001,land,#c3f304,426,TRT000144,0,0,42,18,21,9,21,9,1592,149,1634,167,1613,158,1613,158
TRT000143-TEMP000001,land,#681202,2812,TRT000143,57,48,128,102,95,75,95,73,3785,129,3856,183,3823,156,3823,154
TRT000143-TEMP000002,land,#4da602,2690,TRT000143,27,0,84,79,59,41,59,39,3755,81,3812,160,3787,122,3787,120
TRT000143-TEMP000003,land,#0fa428,3857,TRT000143,0,73,72,155,38,114,39,114,3728,154,3800,236,3766,195,3767,195
TRT000143-TEMP000004,land,#60238a,2163,TRT000143,73,1,128,57,104,28,105,27,3801,82,3856,138,3832,109,3833,108
TRT000143-TEMP000005,land,#7a1ac8,2497,TRT000143,71,90,131,148,104,119,104,120,3799,171,3859,229,3832,200,3832,201
TRT000143-TEMP000006,land,#2538fb,2204,TRT000143,30,123,102,183,71,153,75,155,3758,204,3830,264,3799,234,3803,236
TRT000143-TEMP000007,land,#e9d134,1789,TRT000143,88,143,131,201,114,171,116,173,3816,224,3859,282,3842,252,3844,254
TRT000145-TEMP000001,ocean,#1f038d,50,TRT000145,0,0,24,10,12,5,12,5,140,176,164,186,152,181,152,181
TRT000146-TEMP000001,land,#a125d8,1609,TRT000146,8,1,54,49,31,25,32,25,3500,426,3546,474,3523,450,3524,450
TRT000146-TEMP000002,land,#aa87fb,1379,TRT000146,0,35,44,81,20,59,18,59,3492,460,3536,506,3512,484,3510,484
TRT000146-TEMP000003,land,#5e27c1,1359,TRT000146,46,0,92,46,66,19,67,19,3538,425,3584,471,3558,444,3559,444
TRT000146-TEMP000004,land,#95389d,1514,TRT000146,31,46,83,103,56,76,55,76,3523,471,3575,528,3548,501,3547,501
TRT000147-TEMP000001,land,#76beb9,1201,TRT000147,25,0,61,50,46,24,47,25,3550,263,3586,313,3571,287,3572,288
TRT000147-TEMP000002,land,#d6d1ec,1516,TRT000147,0,62,61,100,30,78,32,78,3525,325,3586,363,3555,341,3557,341
TRT000147-TEMP000003,land,#033238,1009,TRT000147,29,74,72,118,52,100,53,101,3554,337,3597,381,3577,363,3578,364
TRT000147-TEMP000004,land,#80f0ae,1205,TRT000147,4,29,61,66,33,51,30,50,3529,292,3586,329,3558,314,3555,313
TRT000148-TEMP000001,land,#67dc45,1360,TRT000148,13,0,61,41,36,20,36,19,3491,341,3539,382,3514,361,3514,360
TRT000148-TEMP000002,land,#3687be,1517,TRT000148,0,32,46,87,21,57,23,56,3478,373,3524,428,3499,398,3501,397
TRT000148-TEMP000003,land,#b17725,1384,TRT000148,44,15,102,64,69,39,68,39,3522,356,3580,405,3547,380,3546,380
TRT000148-TEMP000004,land,#53e44c,1265,TRT000148,21,50,76,90,49,74,48,75,3499,391,3554,431,3527,415,3526,416
TRT000149-TEMP000001,land,#a3bbb0,1324,TRT000149,42,0,100,40,69,21,70,20,3348,273,3406,313,3375,294,3376,293
TRT000149-TEMP000002,land,#6c2131,1503,TRT000149,0,31,57,85,32,61,34,59,3306,304,3363,358,3338,334,3340,332
TRT000149-TEMP000003,land,#3b37a6,1224,TRT000149,55,28,94,71,78,50,79,48,3361,301,3400,344,3384,323,3385,321
TRT000149-TEMP000004,land,#427785,1358,TRT000149,95,21,130,76,109,48,110,48,3401,294,3436,349,3415,321,3416,321
TRT000149-TEMP000005,land,#2673ac,1487,TRT000149,65,67,114,113,89,90,89,90,3371,340,3420,386,3395,363,3395,363
TRT000149-TEMP000006,land,#7793f5,1128,TRT000149,37,56,77,108,59,80,58,80,3343,329,3383,381,3365,353,3364,353
TRT000150-TEMP000001,land,#fb7f24,1171,TRT000150,9,44,63,81,44,63,42,62,3402,455,3456,492,3437,474,3435,473
TRT000150-TEMP000002,land,#5aa0a1,1084,TRT000150,0,13,48,61,30,36,30,36,3393,424,3441,472,3423,447,3423,447
TRT000150-TEMP000003,land,#4bbd88,1639,TRT000150,64,37,107,89,86,64,85,63,3457,448,3500,500,3479,475,3478,474
TRT000150-TEMP000004,land,#c9edc9,1151,TRT000150,46,6,92,56,64,34,66,34,3439,417,3485,467,3457,445,3459,445
TRT000150-TEMP000005,land,#dceebd,1320,TRT000150,47,0,107,37,82,17,80,15,3440,411,3500,448,3475,428,3473,426
TRT000151-TEMP000001,land,#f73b8f,1666,TRT000151,1,36,55,88,29,64,28,63,3469,208,3523,260,3497,236,3496,235
TRT000151-TEMP000002,land,#6f011e,1199,TRT000151,53,27,96,62,74,46,75,44,3521,199,3564,234,3542,218,3543,216
TRT000151-TEMP000003,land,#0f2b42,1721,TRT000151,49,59,109,97,79,78,77,77,3517,231,3577,269,3547,250,3545,249
TRT000151-TEMP000004,land,#c7ccae,1261,TRT000151,0,14,59,54,37,34,38,33,3468,186,3527,226,3505,206,3506,205
TRT000151-TEMP000005,land,#afb0f3,841,TRT000151,55,0,93,32,78,18,79,16,3523,172,3561,204,3546,190,3547,188
TRT000152-TEMP000001,land,#b7cdfe,1483,TRT000152,0,48,50,104,27,71,28,74,3404,356,3454,412,3431,379,3432,382
TRT000152-TEMP000002,land,#bd4907,1713,TRT000152,15,0,62,57,40,30,40,33,3419,308,3466,365,3444,338,3444,341
TRT000152-TEMP000003,land,#9e07c5,1340,TRT000152,51,13,93,63,72,42,72,40,3455,321,3497,371,3476,350,3476,348
TRT000152-TEMP000004,land,#63fb3a,1513,TRT000152,37,58,86,104,62,82,64,81,3441,366,3490,412,3466,390,3468,389
TRT000153-TEMP000001,land,#bec7a1,1523,TRT000153,42,37,85,87,60,62,58,60,3497,295,3540,345,3515,320,3513,318
TRT000153-TEMP000002,land,#f952c7,1506,TRT000153,4,0,52,45,33,25,30,27,3459,258,3507,303,3488,283,3485,285
TRT000153-TEMP000003,land,#2019e2,1121,TRT000153,0,41,44,87,26,59,27,62,3455,299,3499,345,3481,317,3482,320
TRT000153-TEMP000004,land,#839cce,1768,TRT000153,49,1,103,49,74,23,73,23,3504,259,3558,307,3529,281,3528,281
TRT000154-TEMP000001,land,#7d03e4,1299,TRT000154,52,81,102,127,78,104,80,104,3298,285,3348,331,3324,308,3326,308
TRT000154-TEMP000002,land,#cb1ab0,1492,TRT000154,32,54,83,105,58,79,59,81,3278,258,3329,309,3304,283,3305,285
TRT000154-TEMP000003,land,#3fb553,1714,TRT000154,9,0,63,59,38,32,40,34,3255,204,3309,263,3284,236,3286,238
TRT000154-TEMP000004,land,#db28bf,1386,TRT000154,60,23,108,69,81,46,83,46,3306,227,3354,273,3327,250,3329,250
TRT000154-TEMP000005,land,#39f799,1312,TRT000154,80,46,129,95,105,70,105,70,3326,250,3375,299,3351,274,3351,274
TRT000154-TEMP000006,land,#221bdd,1655,TRT000154,0,39,44,97,21,67,21,67,3246,243,3290,301,3267,271,3267,271
TRT000155-TEMP000001,land,#6f8f2a,1517,TRT000155,0,70,58,114,29,89,31,89,3374,253,3432,297,3403,272,3405,272
TRT000155-TEMP000002,land,#890215,1672,TRT000155,59,50,112,100,87,73,87,74,3433,233,3486,283,3461,256,3461,257
TRT000155-TEMP000003,land,#2c9e0e,1194,TRT000155,39,18,81,72,59,45,61,45,3413,201,3455,255,3433,228,3435,228
TRT000155-TEMP000004,land,#f47cbc,1112,TRT000155,8,35,58,79,36,61,35,60,3382,218,3432,262,3410,244,3409,243
TRT000155-TEMP000005,land,#4a83be,1547,TRT000155,42,81,95,131,67,107,68,108,3416,264,3469,314,3441,290,3442,291
TRT000155-TEMP000006,land,#17abe4,1168,TRT000155,55,0,102,52,78,29,80,29,3429,183,3476,235,3452,212,3454,212
TRT000156-TEMP000001,land,#b04c86,1339,TRT000156,64,67,117,113,87,85,87,86,3354,220,3407,266,3377,238,3377,239
TRT000156-TEMP000002,land,#196724,1888,TRT000156,97,0,146,68,122,31,122,33,3387,153,3436,221,3412,184,3412,186
TRT000156-TEMP000003,land,#d07487,1433,TRT000156,65,20,117,68,91,48,89,47,3355,173,3407,221,3381,201,3379,200
TRT000156-TEMP000004,land,#526f10,1260,TRT000156,41,1,96,46,67,24,67,22,3331,154,3386,199,3357,177,3357,175
TRT000156-TEMP000005,land,#752299,1190,TRT000156,38,45,79,94,58,68,58,69,3328,198,3369,247,3348,221,3348,222
TRT000156-TEMP000006,land,#4efbd2,1235,TRT000156,0,21,58,65,33,45,34,45,3290,174,3348,218,3323,198,3324,198
TRT000157-TEMP000001,land,#249c14,1346,TRT000157,37,65,85,106,58,83,56,83,3466,165,3514,206,3487,183,3485,183
TRT000157-TEMP000002,land,#56ffec,900,TRT000157,8,36,45,71,30,54,28,55,3437,136,3474,171,3459,154,3457,155
TRT000157-TEMP000003,land,#eafed1,1006,TRT000157,0,61,39,105,23,81,22,81,3429,161,3468,205,3452,181,3451,181
TRT000157-TEMP000004,land,#aa9538,1208,TRT000157,42,32,85,69,63,50,61,49,3471,132,3514,169,3492,150,3490,149
TRT000157-TEMP000005,land,#c6eb4e,1879,TRT000157,78,40,132,88,104,63,102,64,3507,140,3561,188,3533,163,3531,164
TRT000157-TEMP000006,land,#8e43b6,1391,TRT000157,72,0,123,45,96,24,97,24,3501,100,3552,145,3525,124,3526,124
TRT000158-TEMP000001,land,#9730bc,837,TRT000158,0,19,42,47,20,35,17,35,3361,108,3403,136,3381,124,3378,124
TRT000158-TEMP000002,land,#68e7ee,1050,TRT000158,0,0,48,31,23,14,22,15,3361,89,3409,120,3384,103,3383,104
TRT000158-TEMP000003,land,#0fce60,1643,TRT000158,41,11,102,49,68,32,66,32,3402,100,3463,138,3429,121,3427,121
TRT000159-TEMP000001,land,#81fbcb,1416,TRT000159,57,8,99,59,81,35,81,37,3319,87,3361,138,3343,114,3343,116
TRT000159-TEMP000002,land,#874246,1350,TRT000159,0,3,47,51,26,27,26,26,3262,82,3309,130,3288,106,3288,105
TRT000159-TEMP000003,land,#f4d0b4,1692,TRT000159,40,55,98,112,67,79,66,80,3302,134,3360,191,3329,158,3328,159
TRT000159-TEMP000004,land,#7b9a83,1567,TRT000159,15,44,59,103,38,68,37,68,3277,123,3321,182,3300,147,3299,147
TRT000159-TEMP000005,land,#113cfa,1185,TRT000159,37,0,81,46,56,20,57,18,3299,79,3343,125,3318,99,3319,97
TRT000160-TEMP000001,ocean,#183ca1,148,TRT000160,0,0,30,12,14,6,14,6,1502,187,1532,199,1516,193,1516,193
TRT000161-TEMP000001,lake,#09239f,569,TRT000161,0,0,62,26,32,15,32,15,990,194,1052,220,1022,209,1022,209
TRT000162-TEMP000001,ocean,#0f068c,81,TRT000162,0,0,15,12,7,6,7,6,1559,196,1574,208,1566,202,1566,202
TRT000163-TEMP000001,lake,#144a82,530,TRT000163,0,0,44,28,22,13,22,13,3286,207,3330,235,3308,220,3308,220
TRT000164-TEMP000001,ocean,#364b8c,82,TRT000164,0,0,22,8,12,4,12,4,199,228,221,236,211,232,211,232
TRT000165-TEMP000001,land,#ea73e2,146,TRT000165,0,0,30,20,15,9,15,9,633,235,663,255,648,244,648,244
TRT000166-TEMP000001,land,#321d58,182,TRT000166,0,0,28,29,15,15,15,15,675,238,703,267,690,253,690,253
TRT000167-TEMP000001,land,#466e7a,130,TRT000167,0,0,25,33,13,18,13,18,696,239,721,272,709,257,709,257
TRT000168-TEMP000001,land,#1e20b7,800,TRT000168,37,0,69,32,51,16,52,16,3221,240,3253,272,3235,256,3236,256
TRT000168-TEMP000002,land,#543c66,770,TRT000168,0,0,38,27,21,13,22,13,3184,240,3222,267,3205,253,3206,253
TRT000169-TEMP000001,land,#36a3be,63,TRT000169,0,0,20,10,10,5,10,5,663,250,683,260,673,255,673,255
TRT000170-TEMP000001,land,#b74df9,900,TRT000170,71,26,108,60,88,42,87,42,2806,344,2843,378,2823,360,2822,360
TRT000170-TEMP000002,land,#e8d60e,492,TRT000170,53,20,78,48,64,33,63,32,2788,338,2813,366,2799,351,2798,350
TRT000170-TEMP000003,land,#a50eed,610,TRT000170,36,40,72,62,53,52,52,52,2771,358,2807,380,2788,370,2787,370
TRT000170-TEMP000004,land,#4dea5c,378,TRT000170,0,51,37,69,20,60,21,59,2735,369,2772,387,2755,378,2756,377
TRT000170-TEMP000005,land,#508288,432,TRT000170,0,30,37,51,22,41,22,41,2735,348,2772,369,2757,359,2757,359
TRT000170-TEMP000006,land,#19891c,457,TRT000170,30,15,54,44,44,30,43,30,2765,333,2789,362,2779,348,2778,348
TRT000170-TEMP000007,land,#dd2d7a,561,TRT000170,50,0,85,27,68,14,68,14,2785,318,2820,345,2803,332,2803,332
TRT000171-TEMP000001,land,#9e6542,264,TRT000171,23,83,50,101,36,91,36,92,2748,334,2775,352,2761,342,2761,343
TRT000171-TEMP000002,land,#68fda8,520,TRT000171,35,63,73,87,53,72,53,72,2760,314,2798,338,2778,323,2778,323
TRT000171-TEMP000003,land,#c48e54,598,TRT000171,12,36,41,66,27,52,27,53,2737,287,2766,317,2752,303,2752,304
TRT000171-TEMP000004,land,#8a2806,451,TRT000171,40,44,70,65,53,56,54,56,2765,295,2795,316,2778,307,2779,307
TRT000171-TEMP000005,land,#a04183,608,TRT000171,27,19,62,46,43,30,43,31,2752,270,2787,297,2768,281,2768,282
TRT000171-TEMP000006,land,#4cfee9,623,TRT000171,0,15,27,48,11,32,11,32,2725,266,2752,299,2736,283,2736,283
TRT000171-TEMP000007,land,#2c86c0,501,TRT000171,7,0,42,29,24,14,25,14,2732,251,2767,280,2749,265,2750,265
TRT000172-TEMP000001,land,#75d270,590,TRT000172,66,1,91,35,78,18,79,18,3211,266,3236,300,3223,283,3224,283
TRT000172-TEMP000002,land,#91a462,586,TRT000172,38,0,70,28,56,15,56,15,3183,265,3215,293,3201,280,3201,280
TRT000172-TEMP000003,land,#740922,527,TRT000172,85,6,112,36,98,22,98,22,3230,271,3257,301,3243,287,3243,287
TRT000172-TEMP000004,land,#7ab8f3,625,TRT000172,0,5,37,30,19,17,19,17,3145,270,3182,295,3164,282,3164,282
TRT000173-TEMP000001,land,#d38561,316,TRT000173,0,0,62,54,31,24,31,24,718,266,780,320,749,290,749,290
TRT000174-TEMP000001,land,#6202a7,56,TRT000174,0,0,14,9,8,5,8,5,2966,271,2980,280,2974,276,2974,276
TRT000175-TEMP000001,ocean,#314ead,51,TRT000175,0,0,15,24,9,10,9,10,692,267,707,291,701,277,701,277
TRT000176-TEMP000001,land,#e01e8e,566,TRT000176,0,0,42,36,18,17,18,17,2944,279,2986,315,2962,296,2962,296
TRT000177-TEMP000001,land,#f07f8d,408,TRT000177,0,0,25,22,12,11,13,12,3146,290,3171,312,3158,301,3159,302
TRT000177-TEMP000002,land,#168867,706,TRT000177,26,5,60,39,45,25,45,23,3172,295,3206,329,3191,315,3191,313
TRT000177-TEMP000003,land,#cdb154,426,TRT000177,21,1,50,25,33,10,31,8,3167,291,3196,315,3179,300,3177,298
TRT000177-TEMP000004,land,#08556d,696,TRT000177,51,0,86,35,67,16,67,17,3197,290,3232,325,3213,306,3213,307
TRT000178-TEMP000001,land,#c2055c,620,TRT000178,37,36,65,63,51,49,52,50,3217,338,3245,365,3231,351,3232,352
TRT000178-TEMP000002,land,#919ffb,693,TRT000178,34,0,61,38,48,22,48,24,3214,302,3241,340,3228,324,3228,326
TRT000178-TEMP000003,land,#99d8ec,578,TRT000178,0,40,36,63,20,51,21,50,3180,342,3216,365,3200,353,3201,352
TRT000178-TEMP000004,land,#bc013b,472,TRT000178,5,22,37,42,23,33,22,32,3185,324,3217,344,3203,335,3202,334
TRT000179-TEMP000001,land,#1e01d0,505,TRT000179,34,51,64,76,49,64,48,65,3269,345,3299,370,3284,358,3283,359
TRT000179-TEMP000002,land,#277066,568,TRT000179,24,30,54,59,39,45,39,46,3259,324,3289,353,3274,339,3274,340
TRT000179-TEMP000003,land,#d6ed3e,609,TRT000179,5,22,34,47,18,34,18,34,3240,316,3269,341,3253,328,3253,328
TRT000179-TEMP000004,land,#690b80,564,TRT000179,54,35,90,64,70,48,69,49,3289,329,3325,358,3305,342,3304,343
TRT000179-TEMP000005,land,#e7d772,483,TRT000179,46,13,78,44,60,31,61,31,3281,307,3313,338,3295,325,3296,325
TRT000179-TEMP000006,land,#df85ff,587,TRT000179,0,0,31,24,17,12,17,12,3235,294,3266,318,3252,306,3252,306
TRT000179-TEMP000007,land,#ff2832,663,TRT000179,31,3,64,32,45,16,45,16,3266,297,3299,326,3280,310,3280,310
TRT000179-TEMP000008,land,#0d9bcc,551,TRT000179,9,48,34,73,20,60,20,61,3244,342,3269,367,3255,354,3255,355
TRT000180-TEMP000001,ocean,#2431a7,65,TRT000180,0,0,23,26,11,13,11,13,726,288,749,314,737,301,737,301
TRT000181-TEMP000001,ocean,#334178,99,TRT000181,0,0,32,15,15,6,15,6,269,297,301,312,284,303,284,303
TRT000182-TEMP000001,land,#f94687,85,TRT000182,0,0,18,16,10,7,10,7,2990,298,3008,314,3000,305,3000,305
TRT000183-TEMP000001,lake,#22268e,669,TRT000183,0,0,93,67,59,37,59,37,4443,300,4536,367,4502,337,4502,337
TRT000184-TEMP000001,land,#beabb7,304,TRT000184,0,0,46,14,24,8,24,8,3126,308,3172,322,3150,316,3150,316
TRT000185-TEMP000001,land,#9ef441,322,TRT000185,0,0,38,19,19,10,19,10,2690,308,2728,327,2709,318,2709,318
TRT000186-TEMP000001,ocean,#063b7c,68,TRT000186,0,0,24,9,12,4,12,4,234,312,258,321,246,316,246,316
TRT000187-TEMP000001,ocean,#1b3e97,73,TRT000187,0,0,20,17,9,10,9,10,2971,305,2991,322,2980,315,2980,315
TRT000188-TEMP000001,land,#bae304,503,TRT000188,21,6,53,37,34,22,34,23,2991,375,3023,406,3004,391,3004,392
TRT000188-TEMP000002,land,#8b064e,656,TRT000188,2,36,35,63,18,50,20,50,2972,405,3005,432,2988,419,2990,419
TRT000188-TEMP000003,land,#e550df,507,TRT000188,0,14,23,45,10,29,10,29,2970,383,2993,414,2980,398,2980,398
TRT000188-TEMP000004,land,#0af783,458,TRT000188,0,0,33,22,17,10,18,10,2970,369,3003,391,2987,379,2988,379
TRT000188-TEMP000005,land,#e2cde7,508,TRT000188,31,31,62,58,44,44,45,43,3001,400,3032,427,3014,413,3015,412
TRT000189-TEMP000001,land,#5cca64,398,TRT000189,13,2,35,26,25,15,23,14,2991,323,3013,347,3003,336,3001,335
TRT000189-TEMP000002,land,#e8fd4c,775,TRT000189,4,27,39,56,23,40,23,39,2982,348,3017,377,3001,361,3001,360
TRT000189-TEMP000003,land,#4dffc6,502,TRT000189,37,12,68,39,53,28,54,27,3015,333,3046,360,3031,349,3032,348
TRT000189-TEMP000004,land,#f9bd19,659,TRT000189,35,35,72,59,52,48,52,47,3013,356,3050,380,3030,369,3030,368
TRT000189-TEMP000005,land,#92380d,477,TRT000189,32,0,61,26,43,11,43,11,3010,321,3039,347,3021,332,3021,332
TRT000189-TEMP000006,land,#3bb7ce,431,TRT000189,0,0,18,37,8,19,8,19,2978,321,2996,358,2986,340,2986,340
TRT000190-TEMP000001,land,#cd1916,540,TRT000190,39,5,61,35,51,19,51,19,2949,380,2971,410,2961,394,2961,394
TRT000190-TEMP000002,land,#e58cec,524,TRT000190,19,4,42,30,30,16,29,15,2929,379,2952,405,2940,391,2939,390
TRT000190-TEMP000003,land,#132cc6,753,TRT000190,24,28,63,55,43,42,43,42,2934,403,2973,430,2953,417,2953,417
TRT000190-TEMP000004,land,#e69ad2,452,TRT000190,0,0,21,29,11,13,11,14,2910,375,2931,404,2921,388,2921,389
TRT000191-TEMP000001,land,#4e1829,713,TRT000191,41,0,69,34,57,18,57,18,2951,311,2979,345,2967,329,2967,329
TRT000191-TEMP000002,land,#a50f69,508,TRT000191,15,19,51,43,35,30,35,29,2925,330,2961,354,2945,341,2945,340
TRT000191-TEMP000003,land,#f35056,815,TRT000191,41,35,71,68,57,50,56,51,2951,346,2981,379,2967,361,2966,362
TRT000191-TEMP000004,land,#f8b60a,376,TRT000191,14,30,41,54,25,43,24,43,2924,341,2951,365,2935,354,2934,354
TRT000191-TEMP000005,land,#b2d3fd,323,TRT000191,0,46,22,67,12,57,11,57,2910,357,2932,378,2922,368,2921,368
TRT000191-TEMP000006,land,#2f5e21,432,TRT000191,22,46,49,68,35,59,33,60,2932,357,2959,379,2945,370,2943,371
TRT000192-TEMP000001,land,#c2814d,941,TRT000192,0,15,47,53,23,35,23,33,3545,379,3592,417,3568,399,3568,397
TRT000192-TEMP000002,land,#b2d0fa,1373,TRT000192,46,40,101,80,70,60,68,60,3591,404,3646,444,3615,424,3613,424
TRT000192-TEMP000003,land,#9178a3,1351,TRT000192,40,0,91,39,65,19,66,19,3585,364,3636,403,3610,383,3611,383
TRT000192-TEMP000004,land,#16a0e7,1220,TRT000192,72,2,103,65,92,33,92,34,3617,366,3648,429,3637,397,3637,398
TRT000192-TEMP000005,land,#47e297,1100,TRT000192,8,36,52,83,35,57,33,55,3553,400,3597,447,3580,421,3578,419
TRT000193-TEMP000001,land,#a73879,1594,TRT000193,34,48,89,98,66,73,65,72,3637,477,3692,527,3669,502,3668,501
TRT000193-TEMP000002,land,#9c8238,1024,TRT000193,38,0,79,46,57,21,57,19,3641,429,3682,475,3660,450,3660,448
TRT000193-TEMP000003,land,#bba20e,1454,TRT000193,0,31,57,75,31,52,31,50,3603,460,3660,504,3634,481,3634,479
TRT000193-TEMP000004,land,#162e83,1230,TRT000193,58,15,112,62,83,37,82,38,3661,444,3715,491,3686,466,3685,467
TRT000194-TEMP000001,land,#b23dcf,811,TRT000194,50,6,91,30,70,18,69,17,3698,373,3739,397,3718,385,3717,384
TRT000194-TEMP000002,land,#128a04,812,TRT000194,50,28,85,64,68,42,70,41,3698,395,3733,431,3716,409,3718,408
TRT000194-TEMP000003,land,#e2e45b,1450,TRT000194,18,44,73,89,48,66,49,65,3666,411,3721,456,3696,433,3697,432
TRT000194-TEMP000004,land,#b2e973,1391,TRT000194,0,0,31,69,12,38,12,38,3648,367,3679,436,3660,405,3660,405
TRT000194-TEMP000005,land,#44ddf1,1065,TRT000194,11,5,54,49,35,27,35,27,3659,372,3702,416,3683,394,3683,394
TRT000195-TEMP000001,land,#8b961a,1197,TRT000195,39,36,79,80,59,60,58,56,3753,390,3793,434,3773,414,3772,410
TRT000195-TEMP000002,land,#a38599,1660,TRT000195,45,79,79,138,64,105,65,103,3759,433,3793,492,3778,459,3779,457
TRT000195-TEMP000003,land,#179da2,1161,TRT000195,8,39,48,82,28,65,27,66,3722,393,3762,436,3742,419,3741,420
TRT000195-TEMP000004,land,#88cdd8,1013,TRT000195,21,0,69,47,48,28,47,28,3735,354,3783,401,3762,382,3761,382
TRT000195-TEMP000005,land,#40c402,1277,TRT000195,0,81,49,117,26,96,28,97,3714,435,3763,471,3740,450,3742,451
TRT000196-TEMP000001,land,#92ae3e,1224,TRT000196,39,1,77,50,56,24,56,24,3900,307,3938,356,3917,330,3917,330
TRT000196-TEMP000002,land,#bbe255,1468,TRT000196,61,18,114,63,85,40,84,41,3922,324,3975,369,3946,346,3945,347
TRT000196-TEMP000003,land,#a256d6,906,TRT000196,4,27,45,61,22,41,23,41,3865,333,3906,367,3883,347,3884,347
TRT000196-TEMP000004,land,#7286b8,1098,TRT000196,14,44,66,77,39,61,37,63,3875,350,3927,383,3900,367,3898,369
TRT000196-TEMP000005,land,#9f16e5,899,TRT000196,0,0,45,29,24,15,24,15,3861,306,3906,335,3885,321,3885,321
TRT000197-TEMP000001,land,#edf21b,1099,TRT000197,0,0,36,50,21,28,20,27,3842,380,3878,430,3863,408,3862,407
TRT000197-TEMP000002,land,#926a70,1197,TRT000197,33,0,69,50,48,27,48,29,3875,380,3911,430,3890,407,3890,409
TRT000197-TEMP000003,land,#3e9b69,1256,TRT000197,8,45,48,89,29,66,29,66,3850,425,3890,469,3871,446,3871,446
TRT000197-TEMP000004,land,#04951c,1135,TRT000197,46,40,85,81,63,61,63,62,3888,420,3927,461,3905,441,3905,442
TRT000198-TEMP000001,land,#8fb4fd,1210,TRT000198,21,61,63,105,45,82,45,81,3915,415,3957,459,3939,436,3939,435
TRT000198-TEMP000002,land,#d9bd42,927,TRT000198,36,38,72,72,56,53,57,54,3930,392,3966,426,3950,407,3951,408
TRT000198-TEMP000003,land,#4388b3,1133,TRT000198,32,0,73,38,56,22,56,23,3926,354,3967,392,3950,376,3950,377
TRT000198-TEMP000004,land,#799813,1322,TRT000198,0,17,42,69,23,41,23,41,3894,371,3936,423,3917,395,3917,395
TRT000199-TEMP000001,land,#b21c2c,1093,TRT000199,56,0,110,30,82,15,82,14,3904,450,3958,480,3930,465,3930,464
TRT000199-TEMP000002,land,#38b76f,1191,TRT000199,34,37,78,86,53,60,53,59,3882,487,3926,536,3901,510,3901,509
TRT000199-TEMP000003,land,#82f292,1349,TRT000199,11,7,63,48,39,28,39,29,3859,457,3911,498,3887,478,3887,479
TRT000199-TEMP000004,land,#c4c968,1109,TRT000199,62,22,109,60,86,39,86,38,3910,472,3957,510,3934,489,3934,488
TRT000199-TEMP000005,land,#38e96e,1233,TRT000199,0,33,36,81,19,57,19,58,3848,483,3884,531,3867,507,3867,508
TRT000200-TEMP000001,land,#439045,1138,TRT000200,17,51,48,90,32,72,31,74,3784,368,3815,407,3799,389,3798,391
